Country Code,RMSE
AFG,1.099086140688394
AGO,0.535350564622626
ALB,3.274418391009846
ARE,1.3236463459875483
ARG,0.3200029638108951
ARM,2.87132822489832
AUS,0.8656973609741498
AZE,0.741304036248407
BDI,0.2589629883338992
BEL,0.02362792892839645
BEN,1.4529992172983988
BFA,0.3354073683438359
BGD,0.48530491499366596
BGR,0.23326956754409736
BHR,0.682793264515646
BHS,0.5866845690944048
BIH,0.8306056704504808
BLR,1.3655530341218922
BOL,0.6509470356571171
BRA,0.45819881305245774
BRN,0.48822840326718386
BTN,0.7743615005745736
BWA,2.866406674848489
CAF,1.1044113371363278
CAN,0.6096885634419986
CHE,1.53374818704725
CHL,1.0604793408014719
CHN,4.218527224983357
CMR,0.0199183672988804
COD,0.7077968312287085
COG,0.43798558778936036
COL,0.6485312995463303
COM,2.0267144449927708
CPV,0.13465355633553364
CRI,3.9921227774713293
CUB,1.157520075598313
CYP,3.2002088793971453
CZE,1.2268044744333129
DEU,1.0840223046142063
DJI,0.7998530376570934
DMA,0.6787913328041291
DNK,0.4983036948541843
DOM,4.008888000662356
DZA,1.5100787041996824
ECU,2.361054940498923
EGY,3.5815238195888677
ERI,0.27528155280421085
ESP,0.3860465252553469
EST,1.4144958503972043
ETH,0.9685179502688686
FIN,0.5561661885610582
FJI,0.6085933909653667
FRA,0.5760221694571028
GAB,1.0860236536981474
GBR,0.9037798144764663
GEO,0.07477715108120625
GHA,0.5412056794123218
GIN,1.0830184152959277
GMB,0.9790960337656308
GNB,1.618077426102093
GNQ,2.5008729857007963
GRC,0.9467241228769229
GRD,2.585553795564805
GTM,0.5183608636684661
HND,1.2516058375198493
HRV,1.2393868470647726
HTI,2.6010575110511147
HUN,0.16142633137550752
IDN,0.3940508166956256
IND,0.33310547702532567
IRL,1.0324067514203001
IRN,1.236750946608891
IRQ,0.8188082387131811
ISL,0.6357615545426969
ISR,0.46805063418988124
ITA,0.22768953798364658
JAM,1.1133437255374672
JOR,2.404494112649484
JPN,0.7760392750616755
KAZ,2.1809425841748884
KEN,0.3539111840340365
KHM,0.21188284676585023
KIR,1.6613951194373513
KOR,1.668145999493394
LAO,0.32398105033137004
LBN,0.8072707090127533
LBR,0.12792662671723068
LBY,0.13539042524564468
LKA,1.766076581836857
LSO,0.48998941865279083
LTU,1.7183673944891429
LUX,0.6195262104005955
LVA,1.855062110686222
MAR,0.8091759289593609
MDA,3.27192733539667
MDG,0.8964325566162658
MEX,0.4784222934033255
MKD,1.8926175139291264
MLI,0.5202715799642278
MMR,1.506223319215941
MNE,1.1469958232467525
MNG,2.302304154952721
MOZ,0.806639728974276
MRT,1.9665806702137905
MUS,3.6568063204938754
MWI,1.321504314705018
MYS,1.9271242673136104
NER,1.9298798631260106
NGA,0.9066719489085203
NIC,1.2594806046951847
NLD,1.8402274969685672
NOR,1.2741954723916955
NPL,0.923665083407166
NZL,1.1815457453390479
OMN,5.9381102592272965
PAK,1.7879405466399219
PAN,0.32329216950019884
PER,0.6964437313380426
PHL,1.5281090152946164
PNG,1.5958099267681034
POL,3.266223906155884
PRT,1.1309574910393774
PRY,1.0343323307422003
PSE,0.45335362410851326
QAT,0.2884751782950547
ROU,2.56243094364944
RUS,1.0077663265804706
RWA,3.397316738044028
SAU,0.3576716454003232
SDN,2.365129288707059
SEN,0.22936819255059418
SLB,0.1643481806591695
SLE,0.5892524840659026
SLV,2.8147949657100546
SOM,1.6740816288352436
SSD,0.605161445900809
STP,3.7416503673014843
SUR,2.565663419587526
SVK,3.6304533567198676
SVN,1.6898466243954242
SWE,0.4951973982471437
SWZ,1.5937956449292796
SYR,4.472852150831484
TCD,1.6270652148482752
TGO,0.3932278609139653
THA,1.1463308151042169
TKM,0.16219879803700601
TLS,1.2768825310471155
TTO,3.5961652555749306
TUN,0.5494293032025884
TUR,1.0985832299830454
TZA,0.7906756085009304
UGA,0.1366601235591826
UKR,1.4615721023853372
URY,0.06534307571632961
USA,0.26632638706027034
UZB,3.73342012020383
VCT,0.32807275878901165
VEN,1.476362207069757
VNM,1.5080983308858704
VUT,1.9100109685881275
YEM,0.03019494467096991
ZAF,1.0764839883520718
ZMB,0.833855792441482
ZWE,3.9818760425287167
