Country Code,RMSE
AFG,0.7830419738125571
AGO,1.7675155353654313
ALB,5.564457725001398
AND,1.746771929138474
ARE,1.8959449111384712
ARG,0.1289424418683095
ARM,2.4418831600538953
ASM,1.8384662071752154
AUS,0.36324354388716534
AZE,0.18321057487690207
BDI,0.26955421503397736
BEL,0.11925815952126911
BEN,0.7144788383075914
BFA,1.1094701356558758
BGD,2.387035479979401
BGR,1.0362563038620012
BHR,0.34145024781320593
BHS,0.25689575151013866
BIH,0.16485912637044908
BLR,1.794693948802358
BOL,0.38781280921085315
BRA,1.1611146809340753
BRN,1.3136938722057707
BTN,1.8246949498971412
BWA,3.634713299620816
CAF,0.29605376061298394
CAN,0.2012095107079214
CHE,1.1478557381920746
CHL,0.7251795739269735
CHN,6.0997913182118335
CIV,0.696669830823808
CMR,1.2151379233523436
COD,1.904708300307028
COG,1.1119997248584248
COL,1.4607580326334544
COM,1.7156652944800448
CPV,0.3963810561432874
CRI,5.178991917886009
CUB,0.6295322561098381
CUW,1.9415875305437944
CYP,2.9014988906467085
CZE,0.9239674827539748
DEU,0.577893558594679
DJI,0.31557308099253745
DMA,0.12663708762665604
DNK,0.06386571176186932
DOM,5.297323982258712
DZA,2.364232440351708
ECU,1.338971914307064
EGY,2.841150138339053
ERI,1.0316720125208636
ESP,0.9954471126732837
EST,1.1845595669969795
ETH,1.472073908879201
FIN,0.9610823803771249
FJI,1.7214382855391894
FRA,1.2166505625101869
FRO,1.3586627282796344
GAB,1.6486419413393099
GBR,1.3639471915437749
GEO,0.8724191834756909
GHA,2.398228423048892
GIN,0.41448619076293297
GMB,1.7399504178320244
GNB,0.3982942210909094
GNQ,3.762335474390331
GRC,1.6130892584058465
GRD,2.472500528271562
GRL,1.695466759712005
GTM,0.2319038187628785
GUM,0.24005052291084686
HND,2.425739730202825
HRV,0.5231974553025668
HTI,3.990745384703064
HUN,0.8937034179935406
IDN,1.5139948646028347
IND,0.5020070333006851
IRL,0.6750915282882614
IRN,1.8190726735290335
IRQ,0.3423462111093494
ISL,0.7202295903023591
ISR,0.6433210290404601
ITA,0.315878028494915
JAM,0.39491328025067474
JOR,3.8429950291893635
JPN,0.36641849076109795
KAZ,1.6360387499277282
KEN,0.8558973979939141
KHM,0.9170703503192476
KIR,3.5675654682138886
KOR,1.6681320175190562
LAO,1.149526898772982
LBN,0.3024765457875898
LBR,0.6143142833762104
LBY,0.6158970376561551
LKA,1.9227585835908094
LSO,0.06819990911966164
LTU,1.035437807789108
LUX,1.1778231255908103
LVA,1.4644169892404713
MAR,1.9768499289949655
MDA,2.536160056812432
MDG,2.3215325483476064
MDV,0.40137185126594654
MEX,1.094893786032637
MHL,1.7503738556851962
MKD,1.42335028087272
MLI,2.766602394948223
MLT,0.3645509268770018
MMR,0.9605477179421887
MNE,0.6926291595887158
MNG,0.7816940718875468
MNP,0.607777183625089
MOZ,0.3543223051281237
MRT,3.26845798326142
MUS,3.338637186820046
MWI,0.7999541583592008
MYS,2.6302118472077733
NAM,5.546941451326831
NCL,1.8384650972061498
NER,1.7997094806321325
NGA,3.4255191178456563
NIC,0.6079499044525484
NLD,2.868546725689496
NOR,1.9479383781693045
NPL,0.10420501263817969
NZL,0.8767022448476041
OMN,6.3334439239381535
PAK,1.1094713947184207
PAN,0.6177574264690372
PER,0.10631520167248462
PHL,1.1596965188728579
PLW,3.832420234986981
PNG,1.7221261140282813
POL,3.1935510908075777
PRI,1.3926447693707598
PRK,0.6767429600172475
PRT,2.3276300678390607
PRY,0.06534388952110701
PYF,0.703287160089551
QAT,0.3793792493543758
ROU,1.9786480671119404
RUS,0.6418910409976253
RWA,2.9543149441480088
SAU,0.5063977013118973
SDN,1.3821429456276755
SEN,0.8822643942892991
SLB,1.1619923023990495
SLE,0.6362170768423082
SLV,3.826077082545981
SMR,0.7046594725148558
SOM,4.010450460485857
SSD,0.5340253637046739
STP,4.609052185788956
SUR,2.115668657859383
SVK,3.3841445673519157
SVN,0.2973888274467069
SWE,1.1528415689489293
SWZ,1.2784075720379429
SYC,1.1482314988045967
SYR,3.5530273005881647
TCA,1.4084462474343535
TCD,1.309158361906493
TGO,1.1422536730932054
THA,3.637455511444387
TKM,0.6623755896151365
TLS,0.19373814839693956
TON,2.726387760520727
TTO,3.2457274175893662
TUN,0.07672007113046252
TUR,1.813425500314624
TUV,3.896165041634841
TZA,1.9454100370764251
UGA,1.3999925872658128
UKR,0.9563137061276827
URY,0.15731160579853332
USA,0.7006539801987729
UZB,2.3314443923742867
VCT,0.7521081927578902
VEN,1.1613162325671587
VGB,0.7546451192310775
VIR,0.21960532812236366
VNM,2.925198100065508
VUT,1.7436903355531497
YEM,1.4775183645004726
ZAF,1.8710806886773033
ZMB,1.6313368445285015
ZWE,3.753590272444198
