Country Code,RMSE
ABW,5.208834792134014
AFG,1.189824024260971
AGO,3.795428619480466
ALB,4.890054632891915
ARE,0.33755894080444504
ARG,1.7759386881431196
ARM,2.8232813441432913
AUS,4.239034699321179
AUT,10.271167879458538
AZE,2.1339789971439354
BDI,0.33745659489296936
BEL,0.3301057622498184
BEN,3.912795269905337
BFA,0.7026282558894059
BGD,5.39133987305946
BGR,1.850349416347796
BHR,1.500556704499893
BHS,3.7796361840717965
BIH,2.5325284838312974
BLR,2.315753728155623
BLZ,7.16486690399166
BOL,1.3148273682748506
BRA,1.9423302468662502
BRB,14.311187949535613
BRN,0.9038951131627235
BTN,2.693962599999428
BWA,4.754185256717293
CAF,1.1384699598802361
CAN,1.4648619342738434
CHE,0.7170954565585163
CHL,2.8944295624870313
CHN,7.132296314524181
CIV,2.3532536935963253
CMR,5.416969048098257
COD,7.348799374403248
COG,2.430914048046598
COL,4.459613708238946
COM,1.2935056673042422
CPV,1.8832178303955165
CRI,10.88041529535008
CUB,1.3786330596270016
CYP,3.814097380028913
CZE,0.6850276971960513
DEU,2.689355068385099
DJI,0.7509813842804005
DNK,0.5308525492130786
DOM,9.1543677911235
DZA,3.272828339696602
ECU,4.525281127132067
EGY,0.9629782228202636
ERI,15.78741884971118
ESP,2.0347430719623727
EST,1.3345568385188913
ETH,1.8416637291433708
FIN,1.39936366557069
FJI,2.3237925258510574
FRA,6.724694264500143
FSM,1.6745738832844177
GAB,0.8600617947185183
GBR,1.872012149268496
GEO,3.9020203237846633
GHA,2.1821790611630765
GIN,1.1386755477269206
GMB,1.6945390237651161
GNB,11.353496564558784
GNQ,28.799475637457007
GRC,15.191319890039676
GRD,4.664656496737418
GTM,0.7188853949262929
GUM,1.153355391229586
GUY,3.705372382488151
HKG,0.0
HND,3.227915759809447
HRV,2.6663373235734142
HTI,2.897724278304244
HUN,1.8075255917813968
IDN,8.729800271263759
IND,2.250148822584827
IRL,0.551819959970474
IRN,2.590762947904534
IRQ,2.769872997690392
ISL,2.086499840973877
ISR,0.24968393006475814
ITA,0.7753340550295418
JAM,2.035543061839363
JOR,9.915352529759716
JPN,23.693645543309604
KAZ,2.9595818429135776
KEN,2.6044439210683388
KGZ,0.6694233000487503
KHM,1.3940869213989566
KOR,2.939538052376311
KWT,0.9705782727339785
LAO,2.0232900961641795
LBN,0.1428786056754123
LBR,1.6164682581053356
LBY,0.5595446106017832
LCA,10.984956087716403
LKA,2.7914716692104604
LSO,1.3759351871423617
LTU,0.4261516356566856
LUX,3.4289083280360235
LVA,0.47853610126089574
MAC,0.0
MAR,1.5741316257140834
MDA,5.4050962932673
MDG,4.557675578997872
MDV,3.645503244003339
MEX,0.9058206750055171
MKD,3.131004820844234
MLI,4.205321602504745
MLT,1.67920402758875
MMR,4.5200811350374694
MNE,2.964674575556229
MNG,4.970954636801133
MOZ,5.7260548806524785
MRT,10.032346520109197
MUS,0.9070466864512824
MWI,4.364869346052166
MYS,2.182668982990397
NAM,8.667593382883563
NCL,10.500247811163511
NER,1.9155855210765553
NGA,4.183508320636538
NIC,0.401873099587886
NLD,5.737561534923426
NOR,0.9709178342093482
NPL,1.3337724643370596
NZL,1.124563318644243
OMN,8.27110685792437
PAK,0.6288071527547338
PAN,9.128006708732109
PER,0.5228567504457002
PHL,3.8123088730534658
PNG,1.6055506245442517
POL,1.9579855865929112
PRI,5.784632950320971
PRK,0.13911483292429233
PRT,2.3160626955190184
PRY,2.1812879072190543
PSE,0.7461780714406826
PYF,9.19325055836846
QAT,2.699692261813752
ROU,4.567797040853926
RUS,0.36073051780119203
RWA,3.0421855556916326
SAU,0.3772291157194655
SDN,6.357245587104185
SEN,3.464995861202366
SGP,0.0
SLB,3.8278415775023107
SLE,2.033884744057356
SLV,4.163217809378341
SOM,4.885527797785544
SRB,1.5423816298186088
STP,5.735646066297208
SUR,3.9703366164399565
SVK,2.7781325759638618
SVN,3.1999741860428226
SWE,0.6849291799721426
SWZ,0.8750731912349023
SYR,3.0986716177107136
TCD,6.308378444893632
TGO,4.279421746708105
THA,13.14060968317194
TJK,0.23099471365918184
TKM,0.7495734266754231
TLS,0.2892692929977247
TON,1.8171238734013784
TTO,38.324068561805625
TUN,0.6824668257959872
TUR,3.924687919136757
TZA,5.144040059894721
UGA,7.421228396953014
UKR,0.2391886305244997
URY,2.0060046712148365
USA,2.0191542886600424
UZB,13.775828087763845
VCT,0.7822496237023339
VEN,6.35981419510833
VIR,1.182786581133811
VNM,3.3018559465354484
VUT,2.1873786795832557
WSM,2.16263016213476
YEM,2.5405699416217282
ZAF,2.4870957416860087
ZMB,5.662912623579456
ZWE,6.354822733600737
