Country Code,RMSE
AFG,1.6808816334771202
AGO,0.3889185333302568
ALB,4.7634016616327495
ARE,1.0737842704421325
ARG,0.4613998874509255
ARM,2.9864507116016057
AUS,0.5473323965989629
AZE,1.1993213702537624
BDI,0.06893918510997941
BEL,0.017699295297471537
BEN,0.916779695777965
BFA,0.3047783093030459
BGD,1.170910526806719
BGR,0.7130662233778255
BHR,0.8430368627444564
BHS,0.6812891826712927
BIH,0.1869387596081651
BLR,1.9751368083914658
BOL,0.5434691331623469
BRA,0.40077009511571643
BRN,0.2619592228329671
BTN,0.1282278162043762
BWA,2.4107925866589577
CAF,1.001243442281264
CAN,0.5418417917073142
CHE,1.192092866112104
CHL,1.4091664723120558
CHN,4.306798431181283
CMR,0.520463453760032
COD,0.24261715337372897
COG,0.4720638447256817
COL,0.612341270366648
COM,2.483433489412685
CPV,0.7707426202800675
CRI,3.9115332647926957
CUB,1.5006494171786535
CYP,3.0162343193289094
CZE,0.6458034900474148
DEU,0.802510160652043
DJI,0.7315980402038934
DMA,1.0724214901712497
DNK,0.2871163020594103
DOM,3.9384282077010457
DZA,1.366445590259118
ECU,2.3086681941803358
EGY,3.978920101251323
ERI,0.4636442499000154
ESP,0.38043752687070814
EST,0.7034889192626905
ETH,0.6170766580206715
FIN,0.7164327760568039
FJI,0.17071237232898798
FRA,0.6553615238283146
GAB,0.6205560084040849
GBR,1.1000823195635705
GEO,0.9982708812292003
GHA,1.3978144447239247
GIN,1.1935631553214618
GMB,0.7192457769544043
GNB,1.826204186282691
GNQ,1.630362145756781
GRC,0.9370329472295524
GRD,3.25585851436028
GTM,1.3412783153829964
HND,0.649980317990527
HRV,0.34004536509834604
HTI,1.7682268811479334
HUN,0.7728816182778997
IDN,0.2809911865193055
IND,0.6250749438965278
IRL,0.6741192414482325
IRN,0.7052189631460425
IRQ,1.0957200405165446
ISL,0.561495747770867
ISR,0.43258465881221364
ITA,0.24688524985579646
JAM,1.7152512932822752
JOR,1.93570443102079
JPN,0.2936928617567188
KAZ,2.591297412505796
KEN,0.4330997381946348
KHM,0.3973038191372239
KIR,1.965275075203224
KOR,1.828092644941779
LAO,0.2526426503486841
LBN,1.0987477414189508
LBR,0.7077544027219748
LBY,0.3163683847622909
LKA,2.291742378724275
LSO,1.2830043959132862
LTU,0.8515147068949966
LUX,0.7555643573154064
LVA,1.1221295066785193
MAR,0.34262360423390636
MDA,1.895766379376426
MDG,0.2116109412858452
MEX,0.2432761079526452
MKD,0.8706517871766215
MLI,1.412457757918363
MMR,1.897514551853979
MNE,0.12725480313217466
MNG,2.073222638397982
MOZ,1.0696676876764968
MRT,1.6826472473246235
MUS,4.404493601165374
MWI,1.4142373124130545
MYS,1.6559147014012843
NER,1.8598219264207798
NGA,1.2796611492120324
NIC,1.8849737965539781
NLD,2.209911005920121
NOR,1.4249065618292591
NPL,0.8098476059953347
NZL,0.8792621950573025
OMN,5.6324386537107065
PAK,1.686063080865989
PAN,0.7689080206274053
PER,0.7204076008365197
PHL,2.2565480429699343
PNG,1.884097921067071
POL,2.3826714690563233
PRT,1.3400122269603376
PRY,1.4137348155852514
PSE,0.36970039989798903
QAT,0.2542090402277217
ROU,1.7175388606848065
RUS,0.4225505931143373
RWA,3.530671401150183
SAU,0.11389609846812164
SDN,2.2693048884349807
SEN,0.2028979217899234
SLB,0.28950533139376217
SLE,0.3335503684600664
SLV,2.5400962273723966
SOM,2.074563359361424
SSD,1.0939156288844343
STP,3.3958650837458384
SUR,2.9623778729942236
SVK,2.563073105631606
SVN,0.8687801806061429
SWE,0.8155898722268642
SWZ,2.1434483966309177
SYR,4.65019224303692
TCD,1.961518180260655
TGO,0.302703142937126
THA,1.2066811678069767
TKM,0.5834853534258502
TLS,1.1174744803156884
TTO,4.2106929736778795
TUN,0.9870592923275043
TUR,0.9289787255633849
TZA,0.5368011266293958
UGA,0.4318346421334492
UKR,0.7831796415539185
URY,0.1407700835693395
USA,0.24980062292495245
UZB,3.76121112296038
VCT,0.2070614018887915
VEN,1.659195123363171
VNM,1.27530185352997
VUT,2.4637309722406835
YEM,0.22021092920889826
ZAF,0.5248295227835011
ZMB,0.05343690688087752
ZWE,4.488725933280627
